Cliente,Fecha,Importe,Estado,Nombre,Sexo,Zona
9809,2020-01-02 00:08:00,89728,Completado,Ana_203,F,Buenos Aires
10381,2020-01-06 00:03:00,44927,Completado,Ana_346,F,Buenos Aires
10381,2020-01-05 00:05:00,31138,Completado,Ana_346,F,Buenos Aires
10381,2020-01-01 00:06:00,60612,Completado,Ana_346,F,Buenos Aires
10381,2020-01-14 00:06:00,38805,Completado,Ana_346,F,Buenos Aires
10381,2020-01-07 00:07:00,32820,Completado,Ana_346,F,Buenos Aires
10381,2020-01-23 00:08:00,76937,Completado,Ana_346,F,Buenos Aires
10381,2020-01-29 00:09:00,75680,Completado,Ana_346,F,Buenos Aires
9392,2020-01-07 00:03:00,27900,Completado,Romina_98,F,Capital Federal
9392,2020-01-25 00:03:00,48362,Completado,Romina_98,F,Capital Federal
9392,2020-01-04 00:06:00,44166,Completado,Romina_98,F,Capital Federal
9392,2020-01-20 00:06:00,63609,Completado,Romina_98,F,Capital Federal
9392,2020-01-03 00:09:00,51131,Completado,Romina_98,F,Capital Federal
9392,2020-01-31 00:10:00,45959,Completado,Romina_98,F,Capital Federal
10283,2020-01-07 00:03:00,39265,Completado,Pedro_321,M,Capital Federal
10283,2020-01-08 00:04:00,71177,Completado,Pedro_321,M,Capital Federal
10283,2020-01-26 00:04:00,86969,Completado,Pedro_321,M,Capital Federal
10283,2020-01-25 00:10:00,46181,Completado,Pedro_321,M,Capital Federal
10283,2020-01-10 00:11:00,17889,Completado,Pedro_321,M,Capital Federal
10248,2020-01-07 00:03:00,87166,Completado,Romina_312,F,Buenos Aires
10248,2020-01-29 00:08:00,34548,Completado,Romina_312,F,Buenos Aires
10248,2020-01-21 00:09:00,60229,Completado,Romina_312,F,Buenos Aires
10248,2020-01-25 00:11:00,17333,Completado,Romina_312,F,Buenos Aires
10524,2020-01-07 00:03:00,96072,Completado,Romina_381,F,Capital Federal
10524,2020-01-12 00:04:00,39079,Completado,Romina_381,F,Capital Federal
10524,2020-01-14 00:04:00,27897,Completado,Romina_381,F,Capital Federal
10524,2020-01-06 00:05:00,74935,Completado,Romina_381,F,Capital Federal
10524,2020-01-02 00:09:00,70267,Completado,Romina_381,F,Capital Federal
10524,2020-01-29 00:09:00,89582,Completado,Romina_381,F,Capital Federal
9618,2020-01-07 00:03:00,19262,Completado,Juan_155,M,Cordoba
9618,2020-01-29 00:11:00,14308,Completado,Juan_155,M,Cordoba
9290,2020-01-07 00:03:00,1352,Completado,Juan_73,M,Capital Federal
9290,2020-01-07 00:04:00,65015,Completado,Juan_73,M,Capital Federal
9290,2020-01-25 00:04:00,98625,Completado,Juan_73,M,Capital Federal
9290,2020-01-26 00:09:00,2302,Completado,Juan_73,M,Capital Federal
10620,2020-01-07 00:03:00,66269,Completado,Romina_405,F,Capital Federal
10620,2020-01-27 00:05:00,68326,Completado,Romina_405,F,Capital Federal
10620,2020-01-20 00:07:00,35434,Completado,Romina_405,F,Capital Federal
10620,2020-01-12 00:10:00,72555,Completado,Romina_405,F,Capital Federal
9106,2020-01-07 00:03:00,3129,Completado,Juan_27,M,Santa Fe
9106,2020-01-02 00:06:00,9574,Completado,Juan_27,M,Santa Fe
9106,2020-01-10 00:10:00,5122,Completado,Juan_27,M,Santa Fe
9106,2020-01-30 00:11:00,4842,Completado,Juan_27,M,Santa Fe
10394,2020-01-07 00:03:00,64203,Completado,Juan_349,M,Capital Federal
10394,2020-01-09 00:03:00,79870,Completado,Juan_349,M,Capital Federal
10485,2020-01-07 00:03:00,48545,Completado,Ana_372,F,Cordoba
10485,2020-01-06 00:05:00,98178,Completado,Ana_372,F,Cordoba
10485,2020-01-14 00:05:00,96422,Completado,Ana_372,F,Cordoba
10485,2020-01-16 00:09:00,98659,Completado,Ana_372,F,Cordoba
9188,2020-01-08 00:03:00,63816,Completado,Romina_47,F,Capital Federal
9188,2020-01-29 00:05:00,84857,Completado,Romina_47,F,Capital Federal
9188,2020-01-07 00:06:00,3239,Completado,Romina_47,F,Capital Federal
9188,2020-01-25 00:06:00,28935,Completado,Romina_47,F,Capital Federal
9188,2020-01-07 00:08:00,4903,Completado,Romina_47,F,Capital Federal
9188,2020-01-30 00:08:00,87078,Completado,Romina_47,F,Capital Federal
9188,2020-01-15 00:09:00,12282,Completado,Romina_47,F,Capital Federal
9188,2020-01-23 00:09:00,20890,Completado,Romina_47,F,Capital Federal
9188,2020-01-06 00:12:00,79833,En Viaje,Romina_47,F,Capital Federal
10582,2020-01-08 00:03:00,36444,Completado,Juan_396,M,Capital Federal
10582,2020-01-30 00:03:00,33024,Completado,Juan_396,M,Capital Federal
10582,2020-01-12 00:04:00,18145,Completado,Juan_396,M,Capital Federal
10582,2020-01-13 00:05:00,51496,Completado,Juan_396,M,Capital Federal
10582,2020-01-22 00:06:00,88913,Completado,Juan_396,M,Capital Federal
9401,2020-01-08 00:03:00,97335,Completado,Ana_101,F,Buenos Aires
9401,2020-01-30 00:10:00,52418,Completado,Ana_101,F,Buenos Aires
9687,2020-01-08 00:03:00,69561,Completado,Pedro_172,M,Buenos Aires
9687,2020-01-26 00:08:00,11223,Completado,Pedro_172,M,Buenos Aires
9687,2020-01-21 00:10:00,10934,Completado,Pedro_172,M,Buenos Aires
9956,2020-01-08 00:03:00,68569,Completado,Romina_239,F,Capital Federal
9956,2020-01-10 00:03:00,47711,Completado,Romina_239,F,Capital Federal
9956,2020-01-10 00:08:00,33578,Completado,Romina_239,F,Capital Federal
10277,2020-01-08 00:03:00,33636,Completado,Ana_320,F,Capital Federal
10277,2020-01-24 00:05:00,415,Completado,Ana_320,F,Capital Federal
10277,2020-01-04 00:06:00,3823,Completado,Ana_320,F,Capital Federal
10277,2020-01-08 00:06:00,2709,Completado,Ana_320,F,Capital Federal
10277,2020-01-30 00:08:00,54892,Completado,Ana_320,F,Capital Federal
10277,2020-01-20 00:09:00,9966,Completado,Ana_320,F,Capital Federal
10277,2020-01-21 00:09:00,37214,Completado,Ana_320,F,Capital Federal
9289,2020-01-08 00:03:00,74849,Completado,Ana_73,F,Cordoba
9289,2020-01-09 00:06:00,1294,Completado,Ana_73,F,Cordoba
9289,2020-01-17 00:09:00,57536,Completado,Ana_73,F,Cordoba
9289,2020-01-02 00:11:00,33337,Completado,Ana_73,F,Cordoba
9798,2020-01-08 00:03:00,74938,Completado,Juan_200,M,Capital Federal
9798,2020-01-16 00:04:00,83655,Completado,Juan_200,M,Capital Federal
9798,2020-01-20 00:08:00,55303,Completado,Juan_200,M,Capital Federal
9798,2020-01-04 00:12:00,50733,Completado,Juan_200,M,Capital Federal
9857,2020-01-09 00:03:00,28271,Completado,Ana_215,F,Capital Federal
9857,2020-01-28 00:04:00,91015,Completado,Ana_215,F,Capital Federal
9857,2020-01-15 00:07:00,18349,Completado,Ana_215,F,Capital Federal
9256,2020-01-09 00:03:00,27002,Completado,Romina_64,F,Capital Federal
9256,2020-01-22 00:03:00,19012,Completado,Romina_64,F,Capital Federal
9256,2020-01-17 00:05:00,26464,Completado,Romina_64,F,Capital Federal
9256,2020-01-03 00:07:00,336,Completado,Romina_64,F,Capital Federal
9256,2020-01-13 00:07:00,72573,Completado,Romina_64,F,Capital Federal
9256,2020-01-30 00:07:00,41264,Completado,Romina_64,F,Capital Federal
9945,2020-01-09 00:03:00,40959,Completado,Ana_237,F,Buenos Aires
9945,2020-01-17 00:04:00,96002,Completado,Ana_237,F,Buenos Aires
9945,2020-01-27 00:06:00,73225,Completado,Ana_237,F,Buenos Aires
9945,2020-01-03 00:07:00,39082,Completado,Ana_237,F,Buenos Aires
9945,2020-01-03 00:08:00,81969,Completado,Ana_237,F,Buenos Aires
9945,2020-01-24 00:10:00,78421,Completado,Ana_237,F,Buenos Aires
9945,2020-01-26 00:10:00,22846,Completado,Ana_237,F,Buenos Aires
9565,2020-01-09 00:03:00,2761,Completado,Ana_142,F,Capital Federal
9565,2020-01-12 00:05:00,85563,Completado,Ana_142,F,Capital Federal
9565,2020-01-20 00:06:00,64939,Completado,Ana_142,F,Capital Federal
9573,2020-01-09 00:03:00,24264,Completado,Ana_144,F,Capital Federal
9573,2020-01-18 00:04:00,40953,Completado,Ana_144,F,Capital Federal
9573,2020-01-27 00:06:00,52720,Completado,Ana_144,F,Capital Federal
9573,2020-01-06 00:07:00,97612,Completado,Ana_144,F,Capital Federal
9573,2020-01-21 00:09:00,36800,Completado,Ana_144,F,Capital Federal
9573,2020-01-04 00:10:00,19578,Completado,Ana_144,F,Capital Federal
10528,2020-01-09 00:03:00,95662,Completado,Romina_382,F,Capital Federal
10528,2020-01-01 00:09:00,94594,Completado,Romina_382,F,Capital Federal
10528,2020-01-26 00:11:00,43795,Completado,Romina_382,F,Capital Federal
9707,2020-01-09 00:03:00,93629,Completado,Pedro_177,M,Capital Federal
9707,2020-01-10 00:10:00,94527,Completado,Pedro_177,M,Capital Federal
9707,2020-01-16 00:11:00,88106,Completado,Pedro_177,M,Capital Federal
10323,2020-01-10 00:03:00,95938,Completado,Pedro_331,M,Capital Federal
10323,2020-01-05 00:07:00,57007,Completado,Pedro_331,M,Capital Federal
10323,2020-01-21 00:09:00,78835,Completado,Pedro_331,M,Capital Federal
10323,2020-01-30 00:10:00,62353,Completado,Pedro_331,M,Capital Federal
10323,2020-01-24 00:11:00,4425,Completado,Pedro_331,M,Capital Federal
10555,2020-01-10 00:03:00,28210,Completado,Pedro_389,M,Cordoba
10555,2020-01-02 00:05:00,55425,Completado,Pedro_389,M,Cordoba
10555,2020-01-12 00:07:00,51308,Completado,Pedro_389,M,Cordoba
10555,2020-01-23 00:07:00,66479,Completado,Pedro_389,M,Cordoba
10555,2020-01-31 00:08:00,26263,Completado,Pedro_389,M,Cordoba
10555,2020-01-22 00:10:00,67821,Completado,Pedro_389,M,Cordoba
9305,2020-01-10 00:03:00,44748,Completado,Ana_77,F,Capital Federal
9305,2020-01-07 00:08:00,39192,Completado,Ana_77,F,Capital Federal
9305,2020-01-13 00:11:00,89278,Completado,Ana_77,F,Capital Federal
9238,2020-01-10 00:03:00,75911,Completado,Juan_60,M,Santa Fe
9238,2020-01-02 00:04:00,40427,Completado,Juan_60,M,Santa Fe
9238,2020-01-13 00:04:00,58227,Completado,Juan_60,M,Santa Fe
9238,2020-01-14 00:08:00,14241,Completado,Juan_60,M,Santa Fe
9238,2020-01-23 00:08:00,80128,Completado,Juan_60,M,Santa Fe
9238,2020-01-24 00:08:00,82919,Completado,Juan_60,M,Santa Fe
9238,2020-01-19 00:10:00,31676,Completado,Juan_60,M,Santa Fe
9238,2020-01-10 00:11:00,19511,Completado,Juan_60,M,Santa Fe
9691,2020-01-10 00:03:00,49613,Completado,Pedro_173,M,Capital Federal
9691,2020-01-29 00:08:00,72458,Completado,Pedro_173,M,Capital Federal
10540,2020-01-10 00:03:00,37053,Completado,Romina_385,F,Capital Federal
10540,2020-01-11 00:05:00,26841,Completado,Romina_385,F,Capital Federal
10540,2020-01-20 00:05:00,61662,Completado,Romina_385,F,Capital Federal
10540,2020-01-10 00:06:00,74706,Completado,Romina_385,F,Capital Federal
10540,2020-01-03 00:07:00,67185,Completado,Romina_385,F,Capital Federal
10540,2020-01-01 00:12:00,62882,Completado,Romina_385,F,Capital Federal
10459,2020-01-11 00:03:00,22161,Completado,Pedro_365,M,Capital Federal
10459,2020-01-17 00:04:00,51113,Completado,Pedro_365,M,Capital Federal
10459,2020-01-17 00:06:00,85015,Completado,Pedro_365,M,Capital Federal
10459,2020-01-19 00:06:00,73559,Completado,Pedro_365,M,Capital Federal
10459,2020-01-09 00:09:00,69552,Completado,Pedro_365,M,Capital Federal
10109,2020-01-11 00:03:00,37521,Completado,Ana_278,F,Capital Federal
10109,2020-01-20 00:03:00,1562,Completado,Ana_278,F,Capital Federal
10109,2020-01-25 00:03:00,41973,Completado,Ana_278,F,Capital Federal
10109,2020-01-27 00:04:00,16907,Completado,Ana_278,F,Capital Federal
10109,2020-01-23 00:05:00,30934,Completado,Ana_278,F,Capital Federal
10109,2020-01-02 00:11:00,84869,Completado,Ana_278,F,Capital Federal
9347,2020-01-11 00:03:00,48864,Completado,Pedro_87,M,Capital Federal
9347,2020-01-08 00:04:00,20643,Completado,Pedro_87,M,Capital Federal
9347,2020-01-17 00:06:00,24008,Completado,Pedro_87,M,Capital Federal
9347,2020-01-20 00:07:00,60588,Completado,Pedro_87,M,Capital Federal
9347,2020-01-27 00:07:00,19989,Completado,Pedro_87,M,Capital Federal
9347,2020-01-28 00:10:00,19262,Completado,Pedro_87,M,Capital Federal
9347,2020-01-06 00:12:00,75607,Completado,Pedro_87,M,Capital Federal
9796,2020-01-11 00:03:00,10967,Completado,Romina_199,F,Buenos Aires
9796,2020-01-16 00:04:00,81069,Completado,Romina_199,F,Buenos Aires
9796,2020-01-03 00:07:00,56718,Completado,Romina_199,F,Buenos Aires
9796,2020-01-26 00:09:00,98738,Completado,Romina_199,F,Buenos Aires
10229,2020-01-11 00:03:00,13395,Completado,Ana_308,F,Capital Federal
10229,2020-01-13 00:05:00,25073,Completado,Ana_308,F,Capital Federal
10229,2020-01-17 00:05:00,4876,Completado,Ana_308,F,Capital Federal
10229,2020-01-17 00:06:00,57488,Completado,Ana_308,F,Capital Federal
10229,2020-01-06 00:08:00,92877,Completado,Ana_308,F,Capital Federal
9055,2020-01-11 00:03:00,30015,Completado,Pedro_14,M,Capital Federal
9055,2020-01-03 00:05:00,61008,Completado,Pedro_14,M,Capital Federal
9055,2020-01-05 00:08:00,14929,Completado,Pedro_14,M,Capital Federal
9055,2020-01-01 00:09:00,39231,Completado,Pedro_14,M,Capital Federal
10382,2020-01-11 00:03:00,27173,Completado,Juan_346,M,Capital Federal
10382,2020-01-16 00:03:00,16602,Completado,Juan_346,M,Capital Federal
10382,2020-01-02 00:07:00,75123,Completado,Juan_346,M,Capital Federal
10382,2020-01-31 00:10:00,89357,Completado,Juan_346,M,Capital Federal
10382,2020-01-25 00:11:00,20451,Completado,Juan_346,M,Capital Federal
9589,2020-01-11 00:03:00,12507,Completado,Ana_148,F,Santa Fe
9589,2020-01-13 00:03:00,87632,Completado,Ana_148,F,Santa Fe
9589,2020-01-06 00:04:00,10809,Completado,Ana_148,F,Santa Fe
9589,2020-01-10 00:04:00,28922,Completado,Ana_148,F,Santa Fe
9589,2020-01-28 00:06:00,42307,Completado,Ana_148,F,Santa Fe
9696,2020-01-11 00:03:00,52510,Completado,Romina_174,F,Capital Federal
9696,2020-01-17 00:05:00,56474,Completado,Romina_174,F,Capital Federal
9696,2020-01-05 00:07:00,49172,Completado,Romina_174,F,Capital Federal
9696,2020-01-10 00:08:00,53194,Completado,Romina_174,F,Capital Federal
9696,2020-01-25 00:08:00,43223,Completado,Romina_174,F,Capital Federal
10203,2020-01-11 00:03:00,16548,Completado,Pedro_301,M,Capital Federal
10203,2020-01-08 00:04:00,29257,Completado,Pedro_301,M,Capital Federal
10203,2020-01-03 00:05:00,29446,Completado,Pedro_301,M,Capital Federal
10203,2020-01-01 00:07:00,84477,Completado,Pedro_301,M,Capital Federal
10203,2020-01-03 00:08:00,27742,Completado,Pedro_301,M,Capital Federal
10203,2020-01-08 00:08:00,65250,Completado,Pedro_301,M,Capital Federal
10203,2020-01-25 00:11:00,83640,Completado,Pedro_301,M,Capital Federal
9759,2020-01-11 00:03:00,2156,Completado,Pedro_190,M,Cordoba
9759,2020-01-09 00:05:00,66211,Completado,Pedro_190,M,Cordoba
10300,2020-01-11 00:03:00,25034,Completado,Romina_325,F,Buenos Aires
10300,2020-01-28 00:06:00,99663,Completado,Romina_325,F,Buenos Aires
10300,2020-01-01 00:09:00,79176,Completado,Romina_325,F,Buenos Aires
10300,2020-01-16 00:11:00,47641,Completado,Romina_325,F,Buenos Aires
10223,2020-01-11 00:03:00,59261,Completado,Pedro_306,M,Capital Federal
10223,2020-01-27 00:03:00,16806,Completado,Pedro_306,M,Capital Federal
10223,2020-01-27 00:04:00,26421,Completado,Pedro_306,M,Capital Federal
10223,2020-01-07 00:09:00,2764,Completado,Pedro_306,M,Capital Federal
10223,2020-01-02 00:10:00,14469,Completado,Pedro_306,M,Capital Federal
10171,2020-01-11 00:03:00,86059,Completado,Pedro_293,M,Buenos Aires
10171,2020-01-28 00:06:00,81476,Completado,Pedro_293,M,Buenos Aires
10171,2020-01-08 00:09:00,68268,Completado,Pedro_293,M,Buenos Aires
10171,2020-01-14 00:11:00,10973,Completado,Pedro_293,M,Buenos Aires
9261,2020-01-12 00:03:00,95899,Completado,Ana_66,F,Capital Federal
9261,2020-01-29 00:03:00,79639,Completado,Ana_66,F,Capital Federal
9261,2020-01-12 00:04:00,8795,Completado,Ana_66,F,Capital Federal
9261,2020-01-30 00:04:00,21830,Completado,Ana_66,F,Capital Federal
9261,2020-01-07 00:05:00,63016,Completado,Ana_66,F,Capital Federal
9261,2020-01-01 00:08:00,47209,Completado,Ana_66,F,Capital Federal
9261,2020-01-08 00:10:00,81939,Completado,Ana_66,F,Capital Federal
9426,2020-01-12 00:03:00,65533,Completado,Juan_107,M,Capital Federal
9426,2020-01-14 00:03:00,20804,Completado,Juan_107,M,Capital Federal
9426,2020-01-20 00:04:00,80393,Completado,Juan_107,M,Capital Federal
9426,2020-01-25 00:06:00,76225,Completado,Juan_107,M,Capital Federal
9426,2020-01-24 00:10:00,81738,Completado,Juan_107,M,Capital Federal
9426,2020-01-31 00:10:00,58890,Completado,Juan_107,M,Capital Federal
9306,2020-01-12 00:03:00,97536,Completado,Juan_77,M,Capital Federal
9306,2020-01-23 00:03:00,34405,Completado,Juan_77,M,Capital Federal
9306,2020-01-05 00:07:00,92756,Completado,Juan_77,M,Capital Federal
9306,2020-01-30 00:09:00,75437,Completado,Juan_77,M,Capital Federal
9306,2020-01-06 00:10:00,24185,Completado,Juan_77,M,Capital Federal
9306,2020-01-15 00:10:00,31947,Completado,Juan_77,M,Capital Federal
9306,2020-01-20 00:11:00,91533,Completado,Juan_77,M,Capital Federal
9579,2020-01-12 00:03:00,5999,Completado,Pedro_145,M,Cordoba
9579,2020-01-06 00:04:00,69686,Completado,Pedro_145,M,Cordoba
9579,2020-01-16 00:09:00,48591,Completado,Pedro_145,M,Cordoba
9579,2020-01-12 00:10:00,7705,Completado,Pedro_145,M,Cordoba
9439,2020-01-12 00:03:00,90212,Completado,Pedro_110,M,Buenos Aires
9439,2020-01-31 00:08:00,62472,Completado,Pedro_110,M,Buenos Aires
9439,2020-01-02 00:11:00,81428,Completado,Pedro_110,M,Buenos Aires
9439,2020-01-19 00:11:00,31710,Completado,Pedro_110,M,Buenos Aires
9361,2020-01-12 00:03:00,77996,Completado,Ana_91,F,Cordoba
9361,2020-01-14 00:06:00,35151,Completado,Ana_91,F,Cordoba
9361,2020-01-11 00:07:00,81711,Completado,Ana_91,F,Cordoba
9361,2020-01-12 00:09:00,25594,Completado,Ana_91,F,Cordoba
9361,2020-01-30 00:09:00,75899,Completado,Ana_91,F,Cordoba
9361,2020-01-21 00:10:00,5798,Completado,Ana_91,F,Cordoba
9036,2020-01-13 00:03:00,68341,Completado,Romina_9,F,Capital Federal
9036,2020-01-13 00:04:00,97925,Completado,Romina_9,F,Capital Federal
9036,2020-01-16 00:05:00,14561,Completado,Romina_9,F,Capital Federal
9036,2020-01-07 00:09:00,87215,Completado,Romina_9,F,Capital Federal
9036,2020-01-16 00:09:00,59620,Completado,Romina_9,F,Capital Federal
9036,2020-01-26 00:10:00,28770,Completado,Romina_9,F,Capital Federal
9545,2020-01-13 00:03:00,30715,Completado,Ana_137,F,Buenos Aires
9545,2020-01-04 00:06:00,85073,Completado,Ana_137,F,Buenos Aires
9545,2020-01-22 00:11:00,66561,Completado,Ana_137,F,Buenos Aires
10131,2020-01-13 00:03:00,93775,Completado,Pedro_283,M,Capital Federal
10131,2020-01-26 00:04:00,66111,Completado,Pedro_283,M,Capital Federal
10131,2020-01-21 00:08:00,20308,Completado,Pedro_283,M,Capital Federal
9942,2020-01-13 00:03:00,28679,Completado,Juan_236,M,Buenos Aires
9942,2020-01-13 00:05:00,11144,Completado,Juan_236,M,Buenos Aires
9942,2020-01-07 00:06:00,25405,Completado,Juan_236,M,Buenos Aires
9942,2020-01-09 00:07:00,79133,Completado,Juan_236,M,Buenos Aires
9942,2020-01-23 00:09:00,8153,Completado,Juan_236,M,Buenos Aires
10042,2020-01-13 00:03:00,52020,Completado,Juan_261,M,Capital Federal
10042,2020-01-07 00:04:00,26020,Completado,Juan_261,M,Capital Federal
10042,2020-01-07 00:04:00,40004,Completado,Juan_261,M,Capital Federal
10042,2020-01-19 00:04:00,32309,Completado,Juan_261,M,Capital Federal
10042,2020-01-10 00:06:00,32665,Completado,Juan_261,M,Capital Federal
9476,2020-01-13 00:03:00,54162,Completado,Romina_119,F,Capital Federal
9476,2020-01-25 00:05:00,29324,Completado,Romina_119,F,Capital Federal
9476,2020-01-11 00:06:00,2560,Completado,Romina_119,F,Capital Federal
9476,2020-01-21 00:06:00,55309,Completado,Romina_119,F,Capital Federal
9476,2020-01-19 00:09:00,92561,Completado,Romina_119,F,Capital Federal
9476,2020-01-15 00:11:00,30231,Completado,Romina_119,F,Capital Federal
9476,2020-01-30 00:11:00,22734,Completado,Romina_119,F,Capital Federal
9245,2020-01-13 00:03:00,56477,Completado,Ana_62,F,Capital Federal
9245,2020-01-22 00:03:00,75434,Completado,Ana_62,F,Capital Federal
9245,2020-01-28 00:07:00,37162,Completado,Ana_62,F,Capital Federal
10365,2020-01-13 00:03:00,45451,Completado,Ana_342,F,Capital Federal
10365,2020-01-07 00:04:00,55501,Completado,Ana_342,F,Capital Federal
10365,2020-01-19 00:05:00,10420,Completado,Ana_342,F,Capital Federal
10365,2020-01-10 00:07:00,29680,Completado,Ana_342,F,Capital Federal
10365,2020-01-29 00:07:00,16596,Completado,Ana_342,F,Capital Federal
10365,2020-01-24 00:08:00,56179,Completado,Ana_342,F,Capital Federal
10365,2020-01-02 00:11:00,72409,Completado,Ana_342,F,Capital Federal
10178,2020-01-14 00:03:00,55409,Completado,Juan_295,M,Capital Federal
10178,2020-01-14 00:03:00,59867,Completado,Juan_295,M,Capital Federal
10178,2020-01-17 00:04:00,15979,Completado,Juan_295,M,Capital Federal
10178,2020-01-17 00:05:00,22265,Completado,Juan_295,M,Capital Federal
10178,2020-01-17 00:08:00,62618,Completado,Juan_295,M,Capital Federal
10178,2020-01-02 00:12:00,91666,Completado,Juan_295,M,Capital Federal
10359,2020-01-14 00:03:00,61489,Completado,Pedro_340,M,Buenos Aires
10359,2020-01-15 00:07:00,59374,Completado,Pedro_340,M,Buenos Aires
9982,2020-01-14 00:03:00,52570,Completado,Juan_246,M,Capital Federal
9982,2020-01-24 00:05:00,14050,Completado,Juan_246,M,Capital Federal
9982,2020-01-07 00:07:00,28286,Completado,Juan_246,M,Capital Federal
9982,2020-01-20 00:07:00,49890,Completado,Juan_246,M,Capital Federal
9982,2020-01-08 00:08:00,50054,Completado,Juan_246,M,Capital Federal
